GCF_004326135.1_ASM432613v1_genomic	SGB18
SAMN04046447	SGB3
SAMEA864245	SGB16
SAMEA864246	SGB16
GCF_001451535.1_WH-SGI-V-07427_genomic	SGB13-MERGED-SGB172
SAMN03339563	SGB6
GCF_000539835.1_Stap_aure_AMMC6014_V1_genomic	SGB24
SAMN05371063	SGB125
GCF_000550905.1_Stap_aure_M0008_V1_genomic	SGB24
ERR2244522_bin_1	SGB129-MERGED-SGB301-MERGED-SGB54-MERGED-SGB604
GCF_900200625.1_B232_genomic	SGB6
GCF_008329455.1_ASM832945v1_genomic	SGB149
GCA_001746265.2_ASM174626v2_genomic	SGB150
GCF_003798895.1_ASM379889v1_genomic	SGB6
GCF_900202545.1_R814_genomic	SGB6
GCA_003470035.1_ASM347003v1_genomic	SGB151
GCF_000604585.1_Stap_aure_F12915_V1_genomic	SGB24
GCF_002250035.1_ASM225003v1_genomic	SGB9
SAMEA3139103	SGB26-MERGED-SGB655
GCF_000525485.1_Stap_aure_DAR5866_V1_genomic	SGB24
GCF_006842785.1_ASM684278v1_genomic	SGB18
GCF_900030965.1_14355_5_20_genomic	SGB6
GCF_000572645.1_Stap_aure_SJOS6145_V1_genomic	SGB24
MG_178903_bin_14	SGB152-MERGED-SGB210
GCF_000575265.1_Stap_aure_M1168_V1_genomic	SGB24
MG_178903_bin_12	SGB653-MERGED-SGB75
SAMN04599967	SGB3
SAMN04599966	SGB3
GCF_002330165.1_ASM233016v1_genomic	SGB13-MERGED-SGB172
SAMN04599964	SGB3
SAMN04599963	SGB3
SAMN04599962	SGB3
SAMN04599961	SGB3
SAMN04599960	SGB3
GCA_000434895.1_MGS287_genomic	SGB153
GCF_900204465.1_22939_genomic	SGB6
GCF_006228165.1_ASM622816v1_genomic	SGB133
SAMN10458461	SGB154-MERGED-SGB94
GCF_000569555.1_Stap_aure_T44834_V1_genomic	SGB24
GCF_000570415.1_Stap_aure_W81816_V1_genomic	SGB24
GCF_000544105.1_Stap_aure_M0818_V1_genomic	SGB24
GCF_000543285.1_Stap_aure_OCMM6129_V1_genomic	SGB24
GCF_000533555.1_Stap_aure_M0277_V1_genomic	SGB24
SAMN00189118	SGB112
SAMN00189116	SGB112
SAMN00189115	SGB112
SAMN00189114	SGB112
SAMN00189113	SGB112
SAMN00189112	SGB112
SAMN00189111	SGB112
SAMN00189110	SGB112
GCF_000606245.1_Stap_aure_F48422_V1_genomic	SGB24
GCF_000562975.1_Stap_aure_T16117_V1_genomic	SGB24
SAMN03197578	SGB155
SAMN03197575	SGB26-MERGED-SGB655
SAMN03197577	SGB26-MERGED-SGB655
SAMN03197571	SGB39
GCF_002785915.1_ASM278591v1_genomic	SGB133
GCF_000535315.1_Stap_aure_M0959_V1_genomic	SGB24
GCF_000363625.1_Stap_aure_M1520_V1_genomic	SGB24
GCF_002220635.1_ASM222063v1_genomic	SGB18
GCF_001034755.1_ASM103475v1_genomic	SGB13-MERGED-SGB172
GCF_001349115.1_6714_4_24_genomic	SGB6
SAMEA1523444	SGB16
SAMEA1035113	SGB77
SAMEA1035110	SGB77
SAMEA1035111	SGB77
SAMEA1523440	SGB16
SAMEA1035117	SGB77
SAMEA1035114	SGB77
SAMEA1035115	SGB77
SAMEA1035118	SGB77
SAMEA1035119	SGB77
SAMEA1523448	SGB16
GCF_000361185.1_Stap_aure_M0450_V1_genomic	SGB24
GCF_000575905.1_Stap_aure_M1117_V1_genomic	SGB24
GCF_000824165.1_LES_CF_sputum_CF03_contigs_25_a1_genomic	SGB13-MERGED-SGB172
GCF_000537435.1_Stap_aure_FVRH6001_V1_genomic	SGB24
GCF_002989465.1_ASM298946v1_genomic	SGB5
SAMN00189243	SGB118
C0127B5	SGB156
C0127B3	SGB156
C0127B1	SGB213-MERGED-SGB29-MERGED-SGB85
GCF_000561125.1_Stap_aure_T62854_V1_genomic	SGB24
SAMEA1695455	SGB16
SAMEA1677414	SGB6
SAMEA1677412	SGB6
SAMEA1677411	SGB6
SAMEA1677410	SGB6
SAMEA1695453	SGB16
SAMEA1677419	SGB6
MG_226769_bin_2	SGB71
SAMN10492056	SGB15
SAMN02603328	SGB79
SAMN04313475	SGB77
SAMEA1695451	SGB16
0795_578_1_1_LKV8_S441-bin_1	SGB49
GCF_000481265.1_Pseu_aeru_BWH022_V1_genomic	SGB13-MERGED-SGB172
SAMN00189244	SGB118
GCF_000789995.1_AZPAE14857_genomic	SGB13-MERGED-SGB172
SRR6747989_bin_1	SGB213-MERGED-SGB29-MERGED-SGB85
GCF_900202625.1_R822_genomic	SGB6
d9_bin_2	SGB144
GCF_003463375.1_ASM346337v1_genomic	SGB157
GCF_001452285.1_WH-SGI-V-07644_genomic	SGB13-MERGED-SGB172
GCF_900203865.1_22520_genomic	SGB6
GCF_000403175.1_Bact_unif_dnLKV2_V1_genomic	SGB157
SAMN02463757	SGB76
GCF_001064905.1_ASM106490v1_genomic	SGB13-MERGED-SGB172
SRR6747981_bin_1	SGB213-MERGED-SGB29-MERGED-SGB85
GCF_000543305.1_Stap_aure_CHAP6022_V1_genomic	SGB24
GCF_004099705.1_ASM409970v1_genomic	SGB45
GCF_000191345.1_ASM19134v2_genomic	SGB6
GCF_000528335.1_Stap_aure_M0679_V1_genomic	SGB24
GCF_000539295.1_Stap_aure_SJOS6003_V1_genomic	SGB24
AG9_bin_1	SGB213-MERGED-SGB29-MERGED-SGB85
GCF_000214475.1_ASM21447v1_genomic	SGB158
JKR_P1_05_E01_S677_001-bin_1	SGB213-MERGED-SGB29-MERGED-SGB85
GCF_000330685.1_Saureus21282v1.0_genomic	SGB24
SAMN08995139	SGB3
GCF_900289115.1_PRJEB23930_genomic	SGB159
GCF_000536515.1_Stap_aure_PLAC6058_V1_genomic	SGB24
GCF_000386105.2_ASM38610v2_genomic	SGB6
GCF_900075455.1_11983_6_5_genomic	SGB62
GCF_002088135.1_ASM208813v1_genomic	SGB13-MERGED-SGB172
SAMD00092841	SGB6
GCF_000163575.1_ASM16357v1_genomic	SGB24
SAMN04942660	SGB106
GCF_000165575.1_ASM16557v1_genomic	SGB5
GCF_001548335.1_ASM154833v1_genomic	SGB13-MERGED-SGB172
GCF_003854505.1_ASM385450v1_genomic	SGB160
GCF_002223805.1_ASM222380v1_genomic	SGB13-MERGED-SGB172
GCF_000360785.1_Stap_aure_M0329_V1_genomic	SGB24
SAMN09273505	SGB10
SRR6748219_bin_1	SGB127-MERGED-SGB78
SAMN04605207	SGB26-MERGED-SGB655
GCF_003460035.1_ASM346003v1_genomic	SGB134
SAMN08623837	SGB161
DZD_CM_29_S797-bin_2	SGB213-MERGED-SGB29-MERGED-SGB85
GCF_001991215.1_ASM199121v1_genomic	SGB31
GCF_001374075.1_279_15_211Gc_contigs_500_genomic	SGB13-MERGED-SGB172
GCF_002071035.1_ASM207103v1_genomic	SGB6
GCF_900043505.1_14555_5_91_genomic	SGB6
SAMN09843448	SGB111
GCF_000481745.1_Pseu_aeru_6077_V1_genomic	SGB13-MERGED-SGB172
BE10_bin_1	SGB162
GCF_000027185.1	SGB46
GCF_002329975.1_ASM232997v1_genomic	SGB13-MERGED-SGB172
SAMN09736998	SGB22
SAMN09736996	SGB547-MERGED-SGB66
SAMN09736997	SGB163
SAMN09736994	SGB163
SAMN03997514	SGB77
SAMEA3893877	SGB10
SAMEA3893876	SGB10
SAMEA3893875	SGB10
SAMEA3893874	SGB10
GCF_000797205.1_AZPAE14712_genomic	SGB13-MERGED-SGB172
SAMEA3893870	SGB10
SAMN10754494	SGB97
GCF_001994535.1_ASM199453v1_genomic	SGB31
GCF_000797025.1_AZPAE14719_genomic	SGB13-MERGED-SGB172
GCF_003458745.1_ASM345874v1_genomic	SGB164
SAMN07981937	SGB10
SAMN07981933	SGB10
SAMN07981939	SGB10
GCF_000555405.1_Stap_aure_M0383_V1_genomic	SGB24
GCF_003627235.1_ASM362723v1_genomic	SGB9
SAMEA3484410	SGB32
GCF_000551865.1_Stap_aure_M0083_V1_genomic	SGB24
SAMEA18406918	SGB10
SAMN04325048	SGB165
GCF_002093515.1_ASM209351v1_genomic	SGB166
GCA_003240765.1_ASM324076v1_genomic	SGB167
GCF_000559485.1_Stap_aure_S30087_V1_genomic	SGB24
SAMN02584920	SGB95
GCF_001554615.1_ASM155461v1_genomic	SGB13-MERGED-SGB172
GCF_000548265.1_Stap_aure_M1397_V1_genomic	SGB24
GCF_000569275.1_Stap_aure_W33563_V1_genomic	SGB24
GCF_000563615.1_Stap_aure_H70826_V1_genomic	SGB24
MG_211656_bin_12	SGB547-MERGED-SGB66
SAMN02412397	SGB3
GCF_001451705.1_WH-SGI-V-07491_genomic	SGB13-MERGED-SGB172
SRR6747967_bin_8	SGB127-MERGED-SGB78
SAMN05771119	SGB3
SAMN05771118	SGB3
SRR6747967_bin_4	SGB592-MERGED-SGB93
SRR6747967_bin_5	SGB168
SRR6747967_bin_6	SGB115-MERGED-SGB169-MERGED-SGB170-MERGED-SGB589
SRR6747967_bin_7	SGB155
SRR6747967_bin_1	SGB127-MERGED-SGB78
SRR6747967_bin_3	SGB115-MERGED-SGB169-MERGED-SGB170-MERGED-SGB589
GCF_001054195.1_ASM105419v1_genomic	SGB171
GCF_002988175.1_ASM298817v1_genomic	SGB5
SAMN10883397	SGB107
SAMN10883396	SGB107
SAMN08054820	SGB22
SAMN10883394	SGB107
SAMN10883393	SGB107
SAMN10883392	SGB107
GCF_000546905.1_Stap_aure_M1066_V1_genomic	SGB24
SAMN10883390	SGB107
GCF_003995495.1_ASM399549v1_genomic	SGB6
SAMN10883399	SGB107
SAMN10883398	SGB107
GCF_000596625.1_Stap_aure_T74060_V1_genomic	SGB24
SAMN06929355	SGB6
C0016A2	SGB19-MERGED-SGB450-MERGED-SGB685
C0016A1	SGB19-MERGED-SGB450-MERGED-SGB685
GCF_000191325.1_ASM19132v2_genomic	SGB6
GCF_002985855.1_ASM298585v1_genomic	SGB5
GCF_003494345.1_ASM349434v1_genomic	SGB5
GCF_000359885.1_Stap_aure_HI111_V1_genomic	SGB24
SAMN02436406	SGB26-MERGED-SGB655
GCF_900076035.1_11983_6_76_genomic	SGB62
GCF_001994285.1_ASM199428v1_genomic	SGB31
SAMN02436405	SGB16
SAMN02436402	SGB16
GCF_001404475.1_13414_6_24_genomic	SGB2
GCF_003433075.1_ASM343307v1_genomic	SGB6
CM_H02_S784-bin_1	SGB213-MERGED-SGB29-MERGED-SGB85
GCF_900029025.1_14355_5_59_genomic	SGB6
GCF_001163625.1_6714_2_20_genomic	SGB6
GCF_000564795.1_Stap_aure_W88555_V1_genomic	SGB24
GCF_000574945.1_Stap_aure_M1203_V1_genomic	SGB24
ZM2_bin_3	SGB24
SAMN10644707	SGB25
SAMN10644706	SGB25
ZM2_bin_2	SGB13-MERGED-SGB172
SAMN10644703	SGB25
SAMN10644700	SGB25
SAMN10644708	SGB25
GCF_000601585.1_Stap_aure_F19490_V1_genomic	SGB24
GCF_002330095.1_ASM233009v1_genomic	SGB13-MERGED-SGB172
GCF_003459005.1_ASM345900v1_genomic	SGB101
SAMEA72835168	SGB3
GCF_900475275.1_42685_F01_genomic	SGB47
GCF_002985525.1_ASM298552v1_genomic	SGB5
GCF_000543865.1_Stap_aure_M0801_V1_genomic	SGB24
GCF_003995655.1_ASM399565v1_genomic	SGB6
GCF_900201625.1_R192_genomic	SGB6
GCF_001540245.1_12082_3_22_genomic	SGB18
GCF_000605085.1_Stap_aure_H43690_V1_genomic	SGB24
GCF_000191465.1_ASM19146v1_genomic	SGB6
GCF_900022455.1_14555_6_25_genomic	SGB6
SAMN04481619	SGB15
SAMN04481618	SGB15
SAMN04481617	SGB15
SAMN04481616	SGB15
GCF_000577105.1_Stap_aure_H44713_V1_genomic	SGB24
SAMN04481612	SGB15
SAMN04481611	SGB15
SAMN04481610	SGB15
SAMN03198133	SGB26-MERGED-SGB655
SAMN03198134	SGB26-MERGED-SGB655
SAMN03198136	SGB26-MERGED-SGB655
SAMN03198138	SGB26-MERGED-SGB655
GCF_003471545.1_ASM347154v1_genomic	SGB157
GCF_900030955.1_14355_5_3_genomic	SGB6
SAMN03277723	SGB3
SAMN03277722	SGB3
GCF_003175015.1_ASM317501v1_genomic	SGB56
SAMN03277720	SGB3
SAMN03277727	SGB3
SAMN03277726	SGB3
SAMN03277725	SGB3
SAMN03277724	SGB3
SAMN03277729	SGB3
SAMN03277728	SGB3
GCF_000595705.1_Stap_aure_DAR5826_V1_genomic	SGB24
GCF_001992205.1_ASM199220v1_genomic	SGB31
SRS052620_bin_1	SGB19-MERGED-SGB450-MERGED-SGB685
MG_211592_bin_4	SGB58
GCF_001554575.1_ASM155457v1_genomic	SGB13-MERGED-SGB172
GCF_000525465.1_Stap_aure_DAR5876_V1_genomic	SGB24
SAMN04634000	SGB10
SAMN04634003	SGB10
SAMN04634004	SGB74
SAMN04634005	SGB10
SAMN04634008	SGB10
SAMEA1324143	SGB16
SAMEA1324147	SGB16
F4_1630_1235_1_CBA11_S196-bin_1-SPLIT	SGB174
SAMEA1324145	SGB16
SAMEA3919133	SGB16
SAMEA3919132	SGB16
SAMN06644708	SGB175
SAMEA3919130	SGB16
SAMEA3919137	SGB16
SAMEA3919136	SGB16
SAMEA3919135	SGB16
SAMEA3919134	SGB16
SAMN06644706	SGB175
SAMN06644707	SGB175
SAMN06644704	SGB175
SAMN06644705	SGB175
GCF_002000885.1_ASM200088v1_genomic	SGB53
GCF_000576835.1_Stap_aure_F80354_V1_genomic	SGB24
GCA_003467175.1_ASM346717v1_genomic	SGB176
SAMN09769777	SGB177
GCF_000722845.1_ASM72284v1_genomic	SGB42
SAMN04599919	SGB3
GCF_000602485.1_Stap_aure_M20726_V1_genomic	SGB24
SAMN04958388	SGB3
SAMN04901710	SGB107
SAMN04958380	SGB3
SAMN04958381	SGB3
SAMN04958382	SGB3
SAMN04958383	SGB3
SAMN04958384	SGB3
SAMN04958385	SGB3
SAMN04958386	SGB3
SAMN04958387	SGB3
GCF_000575785.1_Stap_aure_M1128_V1_genomic	SGB24
GCF_003496285.1_ASM349628v1_genomic	SGB6
GCF_001112805.1_6714_3_3_genomic	SGB6
GCF_000561225.1_Stap_aure_F62010_V1_genomic	SGB24
GCF_000538355.1_Stap_aure_HOAG6054_V1_genomic	SGB24
SAMN02603126	SGB26-MERGED-SGB655
SAMN02436897	SGB15
SAMN02436896	SGB15
GCF_900032535.1_14555_5_19_genomic	SGB6
GCF_001949825.1_ASM194982v1_genomic	SGB5
SAMN02436899	SGB15
SAMN02436898	SGB15
SAMN01774136	SGB15
SAMN01774137	SGB15
SAMN01774134	SGB15
SAMN01774135	SGB15
SAMN01774132	SGB15
SAMN01774133	SGB15
SAMN01774131	SGB15
SAMEA3138244	SGB178
GCF_003466885.1_ASM346688v1_genomic	SGB157
SAMN01774138	SGB15
SAMN01774139	SGB15
GCF_900459445.1_44927_G01_genomic	SGB179
SAMN02603691	SGB90
SAMN02603693	SGB90
SAMN02603692	SGB90
SAMN02603695	SGB90
SAMN02603694	SGB90
SAMN02603697	SGB90
SAMN02603696	SGB90
SAMN02603699	SGB90
SAMN02603698	SGB90
GCA_900086505	SGB43
GCF_000594005.1_Stap_aure_H81885_V1_genomic	SGB24
GCF_001061195.1_ASM106119v1_genomic	SGB18
GCF_002021645.1_ASM202164v1_genomic	SGB13-MERGED-SGB172
SAMN03018620	SGB592-MERGED-SGB93
GCF_900112565.1_IMG-taxon_2599185152_annotated_assembly_genomic	SGB46
GCF_002845765.1_ASM284576v1_genomic	SGB6
GCF_000559205.1_Stap_aure_M81490_V1_genomic	SGB24
GCF_002253765.1_ASM225376v1_genomic	SGB56
SRR6747956_bin_2	SGB213-MERGED-SGB29-MERGED-SGB85
SRR6747956_bin_3	SGB213-MERGED-SGB29-MERGED-SGB85
C0001D5	SGB58
C0001D4	SGB58
GCF_000544245.1_Stap_aure_M0833_V1_genomic	SGB24
SAMEA1031497	SGB15
SAMEA1031496	SGB15
SAMEA1031495	SGB15
SAMEA1031494	SGB15
SAMEA1031493	SGB15
SAMEA1031492	SGB15
SAMEA1031491	SGB15
GCF_000545945.1_Stap_aure_M0970_V1_genomic	SGB24
GCF_003467035.1_ASM346703v1_genomic	SGB180
SAMEA1031499	SGB15
SAMEA1031498	SGB15
GCF_001991135.1_ASM199113v1_genomic	SGB31
SAMN02435817	SGB39
SAMN04589099	SGB76
SAMN07511412	SGB237-MERGED-SGB83
SAMN03396976	SGB12
GCF_003203075.1_ASM320307v1_genomic	SGB5
GCF_900201815.1_R286_genomic	SGB6
SAMN03733741	SGB25
SAMN03462213	SGB3
SAMN03462212	SGB3
SAMN03462211	SGB3
SAMN03462210	SGB3
SAMN03462214	SGB3
GCF_003414955.1_ASM341495v1_genomic	SGB5
SAMN09734823	SGB17
SAMN09734826	SGB87
SAMN02990445	SGB3
SAMN02990444	SGB3
SAMN02990447	SGB3
GCA_000149165.2_ASM14916v1_genomic	SGB181
SAMN09435117	SGB10
GCA_000015385.1_ASM1538v1_genomic	SGB150
SAMN06368651	SGB87
SAMN02463954	SGB89
SAMN02463952	SGB89
GCF_900038065.1_14412_4_33_genomic	SGB5
SAMN06173147	SGB182
SAMN06173146	SGB182
SAMN06173145	SGB183
SAMN06173144	SGB182
SAMN06173143	SGB182
SAMN06173149	SGB182
SAMN06173148	SGB182
GCF_000537535.1_Stap_aure_CHOC6045_V1_genomic	SGB24
GCF_000550545.1_Stap_aure_M1538_V1_genomic	SGB24
GCF_003493805.1_ASM349380v1_genomic	SGB6
GCF_002117225.1_ASM211722v1_genomic	SGB28
GCF_000605025.1_Stap_aure_H22632_V1_genomic	SGB24
GCF_003800455.1_ASM380045v1_genomic	SGB6
GCA_000567785	SGB43
GCF_000603085.1_Stap_aure_F64891_V1_genomic	SGB24
GCF_000605005.1_Stap_aure_H19392_V1_genomic	SGB24
GCF_000569315.1_Stap_aure_W23225_V1_genomic	SGB24
GCF_004347595.1_ASM434759v1_genomic	SGB22
GCF_000465255.1_ASM46525v1_genomic	SGB5
0421_295_1_2_MRS7_S445-bin_1	SGB213-MERGED-SGB29-MERGED-SGB85
GCF_001120145.1_6714_4_11_genomic	SGB6
GCF_003691635.1_ASM369163v1_genomic	SGB5
GCF_000569335.1_Stap_aure_W23214_V1_genomic	SGB24
GCF_000579715.1_Stap_aure_M59248_V1_genomic	SGB24
GCF_001035885.1_ASM103588v1_genomic	SGB13-MERGED-SGB172
GCF_003798835.1_ASM379883v1_genomic	SGB6
SAMN04014465	SGB127-MERGED-SGB78
GCF_001034745.1_ASM103474v1_genomic	SGB13-MERGED-SGB172
SAMN04931506	SGB106
GCF_001069315.1_ASM106931v1_genomic	SGB13-MERGED-SGB172
GCF_900518955.1_NIG-Sm-6-18_genomic	SGB18
SAMN00993648	SGB26-MERGED-SGB655
SAMN03253388	SGB3
SAMN03253386	SGB3
SAMN03253382	SGB3
SAMN03253380	SGB3
SAMN03197308	SGB77
SAMN03197306	SGB107
GCF_900201405.1_B394_genomic	SGB6
GCF_002326325.1_ASM232632v1_genomic	SGB13-MERGED-SGB172
SAMN03197300	SGB26-MERGED-SGB655
GCF_000579835.1_Stap_aure_T22051_V1_genomic	SGB24
0861_630_1_1_MRSIHK5_S783-bin_1	SGB154-MERGED-SGB94
GCF_002986695.1_ASM298669v1_genomic	SGB5
GCF_000548665.1_Stap_aure_M1423_V1_genomic	SGB24
GCF_002991265.1_ASM299126v1_genomic	SGB5
GCA_900173775	SGB43
SAMN04041661	SGB3
GCF_000361985.1_Stap_aure_M0792_V1_genomic	SGB24
GCF_000532155.1_Stap_aure_M0938_V1_genomic	SGB24
GCF_000535175.1_Stap_aure_M0888_V1_genomic	SGB24
GCF_000791905.1_AZPAE14965_genomic	SGB13-MERGED-SGB172
GCF_000572625.1_Stap_aure_KINW6025_V1_genomic	SGB24
GCF_002318235.1_ASM231823v1_genomic	SGB6
GCF_000579195.1_Stap_aure_F16106_V1_genomic	SGB24
SAMN03950349	SGB15
SAMN03950348	SGB15
SAMEA2272048	SGB90
GCF_000362665.1_Stap_aure_M1068_V1_genomic	SGB24
C0124A4	SGB213-MERGED-SGB29-MERGED-SGB85
C0124A5	SGB213-MERGED-SGB29-MERGED-SGB85
C0124A1	SGB213-MERGED-SGB29-MERGED-SGB85
GCF_000557465.1_Stap_aure_M0558_V1_genomic	SGB24
C0124A3	SGB213-MERGED-SGB29-MERGED-SGB85
SAMN05860611	SGB184
BB2_bin_1	SGB104-MERGED-SGB193-MERGED-SGB273-MERGED-SGB481
SAMEA3893478	SGB10
SAMN05912983	SGB16
GCF_000541135.1_Stap_aure_COAS6059_V1_genomic	SGB24
SAMEA3893476	SGB10
SAMEA3893474	SGB10
SAMN10743314	SGB32
GCF_000573545.1_Stap_aure_M1303_V1_genomic	SGB24
SAMN09398936	SGB12
SAMEA2272593	SGB155
SRR6747946_bin_1	SGB129-MERGED-SGB301-MERGED-SGB54-MERGED-SGB604
GCF_001991715.1_ASM199171v1_genomic	SGB31
SAMN04940123	SGB26-MERGED-SGB655
GCF_900202875.1_R914_genomic	SGB6
SAMN10769286	SGB16
GCF_008631235.1_ASM863123v1_genomic	SGB133
SAMN02850965	SGB185
GCF_001181385.1_P47_London_12_VIM_2_12_12_genomic	SGB13-MERGED-SGB172
SAMN02265448	SGB3
SAMN02265444	SGB3
SAMN02265446	SGB3
SAMN02265443	SGB3
GCF_001454485.1_WH-SGI-V-07324_genomic	SGB13-MERGED-SGB172
SAMEA1035143	SGB77
GCF_000479025.1_ASM47902v1_genomic	SGB186
GCF_000545185.1_Stap_aure_M0909_V1_genomic	SGB24
GCF_001449275.1_WH-SGI-V-07071_genomic	SGB13-MERGED-SGB172
GCF_000548045.1_Stap_aure_M1378_V1_genomic	SGB24
GCF_000743395.1_SAS_1_genomic	SGB18
SAMEA1523412	SGB16
SAMEA72807418	SGB3
GCF_003064585.1_ASM306458v1_genomic	SGB56
GCF_003799195.1_ASM379919v1_genomic	SGB6
SAMN09074953	SGB32
GCF_000539055.1_Stap_aure_AMMC6075_V1_genomic	SGB24
GCF_003458585.1_ASM345858v1_genomic	SGB149
GCF_000791345.1_AZPAE14943_genomic	SGB13-MERGED-SGB172
GCF_001063145.1_ASM106314v1_genomic	SGB18
GCF_000931605.1_ASM93160v1_genomic	SGB5
SAMN09112352	SGB52
GCF_900204795.1_23388_genomic	SGB6
GCF_000247275.1_ASM24727v2_genomic	SGB24
GCF_003490465.1_ASM349046v1_genomic	SGB6
SAMN09736569	SGB22
GCF_902374375.1_MGYG-HGUT-01364_genomic	SGB187
SAMN03988128	SGB16
SAMN03988129	SGB16
SAMN03988126	SGB16
GCF_000534855.1_Saureus300-169_genomic	SGB24
SAMN03988122	SGB16
SAMN03988123	SGB16
SAMN03988120	SGB16
SAMN03988121	SGB16
MG_4004001329_bin_45	SGB139
SAMN00116813	SGB188
GCF_000481505.1_Pseu_aeru_BWH010_V1_genomic	SGB13-MERGED-SGB172
MG_4004001329_bin_41	SGB189
MG_4004001329_bin_40	SGB58
MG_4004001329_bin_42	SGB190
GCF_000575825.1_Stap_aure_M1124_V1_genomic	SGB24
GCF_001994205.1_ASM199420v1_genomic	SGB31
MG_4004001329_bin_49	SGB26-MERGED-SGB655
GCF_000549785.1_Stap_aure_M1365_V1_genomic	SGB24
SAMN02604074	SGB118
GCF_000564735.1_Stap_aure_W85432_V1_genomic	SGB24
SAMD00011592	SGB191
GCA_000738305.1_Cj38002_genomic	SGB48
GCF_001538885.1_12082_3_32_genomic	SGB18
GCF_000360545.1_Stap_aure_M0240_V1_genomic	SGB24
SAMN10273305	SGB10
GCF_000633555.1_ASM63355v1_genomic	SGB192
GCF_000575005.1_Stap_aure_M1197_V1_genomic	SGB24
GCF_001539445.1_12082_3_62_genomic	SGB18
GCF_000556785.1_Stap_aure_M0506_V1_genomic	SGB24
SAMN06544785	SGB32
CM_H2-2_bin_1	SGB213-MERGED-SGB29-MERGED-SGB85
GCF_000537955.1_Stap_aure_LAMC0024_V1_genomic	SGB24
FC13_bin_1	SGB127-MERGED-SGB78
FC13_bin_2	SGB104-MERGED-SGB193-MERGED-SGB273-MERGED-SGB481
FC13_bin_3	SGB104-MERGED-SGB193-MERGED-SGB273-MERGED-SGB481
FC13_bin_4	SGB194-MERGED-SGB472
FC13_bin_5	SGB80
GCF_000270145.1	SGB46
GCF_000604945.1_Stap_aure_F80972_V1_genomic	SGB24
SAMN04530875	SGB3
SAMN04530877	SGB3
GCF_001349155.1_6714_4_21_genomic	SGB6
SAMN04530871	SGB3
GCF_002188645.1_ASM218864v1_genomic	SGB13-MERGED-SGB172
SAMN04530878	SGB3
SAMN04530879	SGB3
GCF_001181505.1_E7_London_9_VIM_2_02_13_genomic	SGB13-MERGED-SGB172
GCF_900201615.1_R131_genomic	SGB6
GCF_003434015.1_ASM343401v1_genomic	SGB195
SAMN09074949	SGB111
SAMEA3649028	SGB16
GCF_000533755.1_Stap_aure_M0389_V1_genomic	SGB24
MG_177947_bin_30	SGB82
GCF_000579955.1_Stap_aure_W15951_V1_genomic	SGB24
MG_177947_bin_33	SGB196
GCF_000563555.1_Stap_aure_H64303_V1_genomic	SGB24
GCF_002529035.1_ASM252903v1_genomic	SGB133
GCF_000545085.1_Stap_aure_M0901_V1_genomic	SGB24
SAMN00991079	SGB15
SAMN00991078	SGB15
GCF_000360825.1_Stap_aure_M0334_V1_genomic	SGB24
SAMN00991075	SGB15
SAMN00991074	SGB15
SAMN00991077	SGB15
SAMN00991076	SGB15
SAMN00991071	SGB15
SAMN00991070	SGB15
SAMN00991073	SGB15
SAMN00991072	SGB15
SAMN00013319	SGB3
SAMN02603395	SGB547-MERGED-SGB66
SAMN05864073	SGB79
GCF_001540725.1_12082_2_52_genomic	SGB18
GCF_000548965.1_Stap_aure_M1443_V1_genomic	SGB24
SAMN05864077	SGB79
SAMN05864076	SGB79
SAMN05864075	SGB79
SAMN05864074	SGB79
GCF_900075755.1_12045_4_10_genomic	SGB62
SAMN05864079	SGB79
SAMN05864078	SGB79
GCF_003496695.1_ASM349669v1_genomic	SGB6
SAMN04364604	SGB3
SAMN04364605	SGB3
SAMN04364606	SGB3
SAMN04364607	SGB3
SAMN04364603	SGB3
GCF_000530545.1_Stap_aure_M0253_V1_genomic	SGB24
GCF_000552205.1_Stap_aure_M0110_V1_genomic	SGB24
SAMN04364608	SGB3
SAMN04364609	SGB3
SAMN06704636	SGB4
SAMN05173064	SGB138
GCF_900077765.1_11983_7_15_genomic	SGB62
GCF_900077025.1_12045_4_35_genomic	SGB62
GCF_902167605.1	SGB179
GCF_001909445.1_ASM190944v1_genomic	SGB197
SAMN00138210	SGB127-MERGED-SGB78
SAMN00138211	SGB129-MERGED-SGB301-MERGED-SGB54-MERGED-SGB604
SAMN00138212	SGB129-MERGED-SGB301-MERGED-SGB54-MERGED-SGB604
SAMN02324553	SGB79
SAMN02324556	SGB79
SAMN02324555	SGB79
GCF_001994475.1_ASM199447v1_genomic	SGB31
GCF_001450915.1_WH-SGI-V-07384_genomic	SGB13-MERGED-SGB172
Y2_bin_2	SGB104-MERGED-SGB193-MERGED-SGB273-MERGED-SGB481
GCA_000432235.1_MGS36_genomic	SGB198
MG_174708_bin_8	SGB19-MERGED-SGB450-MERGED-SGB685
MG_174708_bin_4	SGB213-MERGED-SGB29-MERGED-SGB85
MG_174708_bin_6	SGB156
SAMEA3545360	SGB22
SAMN01822993	SGB199
MG_174708_bin_2	SGB127-MERGED-SGB78
MG_174708_bin_3	SGB551-MERGED-SGB623-MERGED-SGB693-MERGED-SGB84
SAMN02338786	SGB6
SAMN02338787	SGB6
GCF_001298185.1_ASM129818v1_genomic	SGB5
SAMN02338785	SGB6
SAMN02338783	SGB6
GCF_001698085.1_ASM169808v1_genomic	SGB6
